Date,SentimentScore,Sentiment,SentimentNum,StarRating,Review
7/11/15,0.530952381,Positive,0,5.0 star rating,"I tried this shop after a good review from another bearded friend, they were able to deliver in a spectacular manner. Harbor Barber is a classic barber shop that caters to Men that have a successful attitude.  You can see the pride that the owner takes in his shop, and the attention to detail that each of his employees deliver in their craft.  I would recommend this shop to anyone who wants a  great cut."
7/2/15,0.268489583,Positive,0,5.0 star rating,"Went in yesterday to have my sons hair cut. We walked in when they first opened but they already had ppl in their chairs and another guy waiting. Besides the barber we wanted(Greg) was booked til 1. So we made an appointment for 1:30. And came back then. My son was so excited for his haircut he kept asking if it was time yet. When we came back in Mike asked if we wanted anything to drink(Water,Soda,Coffee) very friendly and hospitable. Greg came over and introduced himself after he was done with his previous cut. He asked what we were looking to get and I showed him two styles on my IPad. He was very understanding and very helpful. When it came to the haircut he did a great job and was kind to my son. This is one of those barber shops where you go to hang out with your buddies and bust each other's chops. The entire staff is friendly and do a great job with each customer they work with. I'll be back for more of my sons haircuts"
1/15/16,0.330891331,Positive,0,5.0 star rating,"I've been coming here every two weeks for the past 9 months. Armando is awesome, great guy and an excellent barber. All of the guys are top-notch though, I wouldn't hesitate to get my hair cut by any of them. Friendly environment, old-school feel. When I moved down here I went to about 4 or 5 other shops and most of them had a terrible, take it or leave it attitude... Not only are the guys at harbor barber great at what they do, they make you feel welcomed. **And when you're in here, ask Armando about the salmon special**"
2/16/16,0.316153846,Positive,0,5.0 star rating,"Great cuts from both Mike and Armando so far. Highly recommended, great attitude, atmosphere and ability. Love it.Just pay attention in the parking lot... I managed to drive over two concrete blocks on the way out because I'm an idiot. Absolutely a 5* experience and I'd recommend making an appointment to make sure you get seen. I've been looking for a good quality men's barber since I moved here from the UK and it looks like I've finally found one. Pricing is incredibly reasonable for the service and the products used seem to be of a great quality."
9/27/14,0.218333333,Positive,0,5.0 star rating,"Love this place! Clean, professional, and legit cuts.Just everything about it is a cut above your run of the mill barber shop.You definitely need to check it out."
2/20/15,0.025,Positive,0,5.0 star rating,"Greg is the man. Saro @ harbour cleaners recommended I check this place out and he was spot on.Men you can't go wrong with harbour barber. Get a nice cut and a cold beer, and maybe a nice shave too."
4/6/15,0.266666667,Positive,0,5.0 star rating,"Greg is the man. He's super nice and listens and always makes sure my hair is baller. I have really weird hair and he factors that in and never just cuts and shoves me out the door. And I can bring my dog to hang out while I'm here.Also, they have free beer if you're into that sort of thing."
1/14/16,0.49765625,Positive,0,5.0 star rating,"Coolest barber shop ever!! 2nd time there , amazing vibe awesome service! Great fade by Greg , such a great place , friendly staff! Thanks !!"
2/8/16,0.360125,Positive,0,5.0 star rating,"Been looking for a good place to hang out and get your wig clipped for a while now? Look no more, I highly recommend going here. Great environment, killer tunes and some of the nicest guys you can meet. I went to Zach and he tightened me up really well. I'm going to these guys from now on!!!"
7/5/15,0.41537415,Positive,0,5.0 star rating,"Great atmosphere. Barbers do great work. 20$ is a reasonable price for the effort and time put in. Can't afford 20$ every time for a cut with my budget, but certainly for important events, I'm making an appointment, in which j highly recommend doing so because they get booked quickly."
3/7/15,0.76,Positive,0,5.0 star rating,My husband went to Greg for a beard trim before our wedding in January and was very impressed. So was I. I insisted he get that thing under control for our wedding pictures. Greg trimmed it up very nicely so it was even and blended in well. He charged their price listed on their site and didn't try to up charge him here and there like many service providers do now a days.
3/5/15,0.610888889,Positive,0,5.0 star rating,Hands down the best barber in OC. The owner is very good at what he does and you will leave happy and satisfied.
11/25/14,0.516666667,Positive,0,5.0 star rating,Greg runs a good shop and I was happy to find it today. Great conversations and a great cut. I'll definitely be coming in again and recommend this shop to anyone looking for a solid barber.
1/20/16,0.35327381,Positive,0,5.0 star rating,"This place is great! I've had my hair cut by Greg and Mike and both give great cuts. All of the barbers are funny, so there's never a dull moment inside the shop. There's nothing more awkward than getting a cut in complete silence while someone has a sharp object to your head. Believe me, this place is the opposite of that. The vibe and ambiance inside the shop is fun, so if you're having to wait a bit, eavesdrop on their conversations and I'm sure you'll be entertained. So if you're looking for a great place to get a cut, while engaging in good conversation, then this is your place. And did I mention they offer you beer!"
2/18/15,0.466666667,Positive,0,5.0 star rating,Classic Barber and Shop atmosphere. Great cuts and shave with good cheer and a beer. Highly recommend giving these guys a go!
4/2/15,0.261739418,Positive,0,5.0 star rating,"This place is top notch. This is where all men need to go to get your hair cut. I didn't get the hair cut I came in for, I got a cut above that. I plan on going to Mike right before my next job interview just to get it right (I normally buzz #3 all over, not the best job interview cut). Go to this place once, I guarantee you'll like it and come back again. If you don't like a good manly conversation this isn't your place (it tones down when ladies or children come in, definitely family friendly)."
9/17/14,0.257482993,Positive,0,5.0 star rating,Walked in on a Monday and felt right at home. It was my first time in a barber shop in over 25yrs. Vibe was super cool with the Elvis music playing. Greg did a great job with my hair that is not easy to cut. Will definitely go back.
11/2/14,0.44457672,Positive,0,5.0 star rating,"Harbor Barber is the cure for all that ails you. Their precision cuts are impeccable. Greg is really talented and just a true professional. My friend referred me to bring my teenage son. He hates the barber because they never get it right.  Well, that was until we walked into Harbor Barber and met Jason.  Immediately you are made welcome. The best part is if there is a wait, the conversation is bright and uplifting and fun.  You feel welcome and Beyond that these boys are talented and know we exactly what they are doing.  The shop itself is clean and comfortable.  Again, very welcoming. If you need a barber this is the place to go! You will not be disappointed.  This is our ""go to"" place. Great job Greg and Jason!!!!!."
6/24/14,0.18155303,Positive,0,5.0 star rating,Greg and Jason are great barbers who operate an exceptional barber shop.   It's refreshing to see new businesses open where the owners are passionate about their service.  I highly recommend them!  You will not be disappointed with the cut or the various services. If you have never had a hot towel shave you should put that on your bucket list and give it a try with either Greg or Jason!
2/26/15,0.231122449,Positive,0,5.0 star rating,"I went to this place the other day, my hair was messed up from the last dude who cut it, I walked in, got in Justin's chair and told him how I normally like my hair, he took me to barber school and showed me where the other guy messed up and gave me some good suggestions on what I could do with my hair, he seemed like he knew what he was doing so I jus let him go to work and it was the right call, dude gave me a super clean cut for a great price, it was jus what I want, I don't normally leave reviews but he was a cool guy and a cool shop, definitely will be back again"
6/3/14,0.427806122,Positive,0,5.0 star rating,"Some of the most amicable barbers I've ever met. Craig was nice enough to give me a cut even though I unknowingly showed up 20 minutes after closing. The interior looks fantastic and authentic. Really creates a relaxed and welcoming mood. I honestly really can't say enough good things about this barber shop and the two men that work there. Service was perfect, cut was great and affordable, shop was originally designed and practically pristine. I'll be returning and most certainly recommending to my friends and family."
5/27/14,0.463636364,Positive,0,5.0 star rating,Stopped in after work and was impressed with this new barbershop.... They close at 6 but the owner was more then happy to accommodate me even though closing time was coming up.  Super clean and received an excellent cut.  I will be back for my next haircut for sure.
2/12/16,0.338095238,Positive,0,5.0 star rating,"Best haircut I have had, been here three times, three different barbers, all have been outstanding. Quick service, pleasant people and cheaper than many bad haircuts I have had"
9/21/14,0.237128227,Positive,0,5.0 star rating,"Service , Ambiance ,Style  are the three words that come to mind when I came to Greg's Harbor Barber. Greg bought some chairs from me for his new boutique and I always wanted to go in there and see the shoppe but most importantly to see if his skills match the gorgeous setting of his shoppe. I was not at all surprised; as expected. The experience was all amazing! Greg knows his stuff and for a perfectionist like myself, I only had a big smile when I left. The old barber nostalgic experience is definitely ALIVE in Harbor Barber, down to the barber himself and his attire. I'm so excited to share Harbor Barber with my most finicky customers and friends. Oh yeah and the customer service; Greg will bend backwards for YOU! Since customer service is a dying experience in the US. It is so nice to walk into the Harbor Barber and feel like you are Royalty. I'm a fan! Thank you Greg!"
1/28/15,0.272685185,Positive,0,5.0 star rating,Awesome place to get a cut. Greg and Justin are both very friendly and cut hair equally as good. The shop has an old school feel and brings back the classic barber shop vibe. I've been coming to these guys since I've moved to the area a few months back and I highly recommend them!
9/20/14,0.188571429,Positive,0,5.0 star rating,"This place is spot on! Came here for the first time today after searching and reading reviews on yelp. From the time you walk in, you feel instantly welcomed. It's a modern look with an old school barber feel. Greg cut my hair and did a GREAT job! Very detailed and I'd recommend this place to anyone looking for a go to barber. Go to Harbor Barber, you won't leave disappointed."
11/30/14,0.295777778,Positive,0,5.0 star rating,"Worth every bit of the one hour round trip to get there.  Clean, hospitable shop, with very high standards.  Greg and his team are  a ton of fun to chat with while getting a great cut."
4/8/15,0.132916667,Positive,0,5.0 star rating,"There are a number of small barbershops in the long beach area that attempt to recapture that small town, american barber shop experience. But simply put, none of them measure up to this place. The interior is simple but elegant. The owner maintains a very clean and welcoming environment-- the establishment appears well managed. You'll no doubt be offered a beer, or even a coffee if you'd prefer. The barbers really do feel professional and they even  wear proper barber aprons (is that what they're called)? Price is quite reasonable and competitive with any shop in the south bay. And let me emphasize this point-- they SPEND TIME on your hair. Shout out to my personal barber at this joint: Armando. I've never been so impressed with a barber-- such time and attention. He really helped me find a style that works for my hair, and I always leave feeling like a million bucks.  I'll put it this way men, this joint sets the bar."
3/9/15,0.254026375,Positive,0,5.0 star rating,"The main motivating factor that pushed me to try out Harbor Barber was the fact that my barber, Mike Lopez, began to work there after the original shop I visited closed down. I am happy that he manged to stay local to the Orange County area because it saves me a drive! Even if Mike hadn't remained local, I still would've have been more than willing to drive from Orange County to LA just to get a cut from the dude. Hell, I probably would've been willing to drive to San Diego to get a haircut from the guy. The reason why I would be willing to travel such great distances for a haircut is because Mike provides the best cuts. period. You can show this guy any picture or even toss an idea of the look you are going for and Mike can make it happen just as you envisioned it in your head. This guy is like the Picasso of hair! Either that or he is some sort of wizard conducting a new form of hair magic.If I haven't made it clear enough already, I highly recommend you check out Harbor Barber!"
7/12/14,0.27131734,Positive,0,5.0 star rating,"I just happened to randomly see the barber shop sign while driving down PCH and stopped in for a haircut. Glad to say this is ranks as one of the top barber shop experiences I have had. Jason was friendly, professional, and gave an awesome haircut. The shop was awesome.... Modern with an old school feel. I would def go back if I didn't live on the East Coast and have already recommended Harbor Barber to friends and family."
11/12/14,0.716666667,Positive,0,5.0 star rating,Love a great barber shop close to home  great prices  great cuts good service ask for Greg he will take good care of you
8/28/15,0.525,Positive,0,5.0 star rating,Awesome service. Mike has done wonders for my hairstyle and beard. I won't go anywhere else these days. Worth the extra $$$ for a great experience.
7/30/14,0.424166667,Positive,0,5.0 star rating,"Besides the fact that both Greg and Jason (the two current barbers) are exceptionally nice, social and easy to be around, they're brilliant at what they do. I've gotten several haircuts from Greg and a straight razor shave, his preparation was excellent and was very attentive as to what I requested for my hair. I've also gotten a couple haircuts from Jason and clean-ups, he's great at what he does and is astonishingly humorous! I highly recommend it to any guy who is looking for a classic and authentic barber shop that serves as well as it looks."
5/3/15,0.510119048,Positive,0,5.0 star rating,Best haircut I've got in a long time. Greg does an exceptional job and I've left there every time very satisfied with my hair. He is a really nice guy who is very easy to talk to. I wish I had known of this place sooner!
6/28/14,0.969184028,Positive,0,5.0 star rating,This place is very clean!!! Atmosphere is the best and love my haircut!!!
4/6/15,0.178125,Positive,0,5.0 star rating,"I don't usually write reviews, but I really like the cuts Greg has been giving me and I feel compelled to give this place its due.  My hair is pretty difficult to cut well, but Greg did a really nice job my first time in, and has been doing an awesome job ever since."
9/29/14,0.3575,Positive,0,5.0 star rating,"This place is no joke, extremely authentic.  Very classy. Barbers were professional, talented, and I was in and out in 20 minutes. Went in lookin like sh*t, came out looking like a million bucks. Thank you Justin."
3/20/15,0.097258297,Positive,0,5.0 star rating,"Harbor Barber is a classy place and every barber that has been working while I get my haircut is treating their clients well. My barber, Jeff, recently moved over to this shop a few days a week. Although I live down the street from where he used to cut, it is worth the trip to Harbor Barber to get my haircut. A+ environment. A+ cuts. A+ service. Can't ask for much more."
6/9/14,0.17,Positive,0,5.0 star rating,Just noticed this place on a couple of drive-bys and stopped in last Saturday.  Greg gave me a cut and hot shave--excellent work and a great experience all round. I'll definitely be back.
11/15/14,0.506168831,Positive,0,5.0 star rating,"Moved to HB from Santa Barbara and while I had a frequent salon I liked a lot in SB, this shop is amazing! Greg is the best and incredibly kind, warm, and not to mention a skilled barber. Great atmosphere and wonderful quality cut! Glad to have found my new regular spot on my first try, thanks yelp!"
12/17/14,0.338888889,Positive,0,5.0 star rating,"First visit in and i can't ask for anything more. Greg took care of me with the detail and attention all barbers should put in and i got a really nice cut and great service. No nonsense, real deal, good guys and a solid shop. I'll definitely be going back."
10/10/14,0.648214286,Positive,0,5.0 star rating,best barber shop around! greg and jason are great barbers who know what they're doing. they take their time and make sure you walk out looking your best. the layout of the shop is amazing and greg and jason make you feel right at home when you're waiting/getting a cut. they offer things such as hand shaves and have a great selection of hair products. dont be scared to grab a beverage from the fridge either!
7/11/14,0.111666667,Positive,0,5.0 star rating,"FINALLY, A GENTLEMAN'S BARBER SHOP.  No air hoses to blow out your ear drums, nobody acting like they're King Shit, and the utmost respect for their clients.  Greg Krupa cut my hair and I couldn't have been happier with the outcome.  He listened to all my qualms about how my hair behaves and took them all into consideration.  The shop is simple, clean and makes you feel relaxed.  Wood throughout, classic Koken chairs, soft lighting, and the History Channel on a flat screen...easy day.  They really make sure that you're 100% comfortable in their establishment.  If you're looking for a classic barber shop that promotes ""MALE CAMARADERIE"", if you need a shoe shine, or a proper haircut, look no further, Harbor Barber is the spot."
6/22/14,0.65,Positive,0,5.0 star rating,My husband and son both get their hair cut here by Jason. He is hilarious and gives a great cuts. I would recommend this place to anyone.
