Date,SentimentScore,Sentiment,SentimentNum,StarRating,Review
12/8/15,0.228832973,Positive,0,5.0 star rating,I recently moved to Huntington Beach from Ventura and began my hunt for a new hairdresser. To my surprise it wasn't nearly as hard as I thought it would be!  Studio Fifty Fifty is right near my house and came highly recommended.  I found Ashley Sue and she is the guru for blondes!  She cut and highlighted my hair and I love it!  The best compliments come from girlfriends and sure enough on my recent trip to Ventura that is the first thing all my friends said - they love my hair.  Thanks Ashley Sue I'll be back!!
6/28/17,0.65,Positive,0,5.0 star rating,I love this place.Its beautiful and everyone is friendly.I recommend Sarah R. She does amazing hair
2/27/17,0.435,Positive,0,4.5 star rating,Katie did an amazing job! I first went to lighten my hair and we discussed adding hair extensions. It was my first time adding tape in extensions so I was nervous but she made me feel more comfortable with it. She did an amazing job blending my natural hair with my extensions. During my second visit she was able to answer all my questions and put me at ease. Great vibe at this place!
10/15/14,0.415938228,Positive,0,5.0 star rating,"Love this salon and LOVE Katie! The salon is always very welcoming with all their festive decorations and CLEAN-which I love. Katie is my hair angel and does an amazing job every time I come in. She is very thorough and is always checking in with you to make sure you are 100% satisfied. Plus, she makes the 2-3 hours in the salon chair go by so quickly because she is so personable and lovely to talk to. I can't wait to see Katie again and play around with some new hairstyles :) She really knows her stuff! Thank you Katie!"
12/29/15,0.509090909,Positive,0,5.0 star rating,"Katie Brunner is wonderful, every time I leave her chair I feel like a new woman, love my blond hair, and she keeps my tween daughter, and my step daughter look fabulous. Cheers Nicole"
11/29/15,0.15,Positive,0,5.0 star rating,If you decide to get your hair done at Studio 50/50 make sure you ask for Erin. She does an amazing job at cutting & styling hair for guys/girls. Both my friend ( a female) and I ( a male) have gotten our hair done by Erin multiple times and have NEVER left studio 50/50 disappointed. the salon it self has a great atmosphere and Erin has an even better personality to make your hair makeover experience at Studio 50/50 a great experience that will always make you want to come back again and again especially after you see how amazing your hair looks after Erin has added her magic touch . So if you're looking for a proper salon and hair stylist to do your hair go to Erin at  Studio 50/50 .... I guarantee  you won't be disappointed :)  (5 star) rating for Erin and Salon 50/50
8/22/15,0.200833333,Positive,0,5.0 star rating,"I got my haircut here awhile ago, they are friendly people and they try to accommodate you and your schedule to come in.  The cut was nice, a little different in terms of style that I like with my fade, but I enjoyed it for the most part.  It is run by independent contractors so prices will vary from $25 - $50 for a men's cut, so a reason why I thought this place is a little expensive.  18/8 men's salon is about the same price, and the spend more time with you and it seems a little more personable.  Also they could be more flexible on the prices for a men's cut I still think that is pricey maybe around $20. Anyways just my opinion, nice people though."
9/18/15,0.027777778,Positive,0,2.0 star rating,"Seem sad that the work I paid for looks like a color box results. I had ask her to attest cut it to make it look like something was done. I went in for a gold brown bronze color, show the pic. I had half my roots out already and half was from a precious color. I understand it was going to be easy but I was willing to PAY to get as close as possibly. Hey if I get highlights I get a free haircut. Sorry Sarah I had to be trueful."
10/28/15,0.365,Positive,0,5.0 star rating,"Today was my first time ever doing anything with my hair, I was so nervous but I'm absolutely In love with the results! Erin was so sweet and did an amazing job, I will defiantly be coming back to her soon!"
11/20/15,0.318055556,Positive,0,5.0 star rating,"I arrived at Studio 50/50 for the first time and was warmly greeted by Dee, who knew my name. Caesar had agreed to take me at the last minute and also greeted me warmly.  He sat me down and asked me about my hair plans. I told him I wanted to grow it out. He took my mullet and washed it, then expertly crafted a darling haircut that will allow me to grow out evenly. He was interested in me and asked questions about my lifestyle before picking up the scissors. I am so impressed!  I will be back, Ceasar!  You've won a client. Mary Hansen"
11/21/15,0.55952381,Positive,0,5.0 star rating,I never had a good experience at a salon. But from the first moment I met Arron for my consult I had a good feeling. After today's experience though I can say that my trust was put in the right person. I LOVE LOVE LOVE my hair!!!!! Everyone there is sooo nice. And did I mention that I love my hair
7/8/16,0.285325915,Positive,0,5.0 star rating,I went in after a stylist at a different salon completely screwed my hair up in a panic and ASHLEY SUE transformed my hair!!!! If I could give her a million stars I would. I have never had such amazing customer service  and hair in my entire life. I cannot recommend her enough. Hands down the best hair stylist I've ever ever met in my life! Absolute hair wizard. Thank you so much Ashley and I will be sending all my friends to you! You're the best!!!!
7/9/16,0.400779221,Positive,0,5.0 star rating,"Studio Fifty Fifty, located on Heil in Huntington Beach, is a charming salon with chandeliers & fresh flowers in the lobby.  I found out about Ashlee Sue at Studio Fifty Fifty on Yelp. She has done my hair several times now and I have been really happy with the results. The first time I met her I was looking for a new hairstyle for my long hair. She gave me a really cute Lob. I came back 6 weeks later and again she worked her magic and gave me a more layered Lob which I love! I also wanted to lighten up my dark brown hair & she did a wonderful job blending in some carmel colored  highlights resulting in a beautiful balayage.Ashlee Sue is a very sweet person and really knows what she's doing. My hair looks great and I couldn't be more pleased to have found her."
7/9/16,0.224858059,Positive,0,5.0 star rating,"Rio Rio Rio.  I should be leaving you two reviews --- one for my Brian, who has followed you to Studio Fifty Fifty and swears by your work.  When I was waiting for him one day, another one of your loyal customers was waiting there too.  Brian loves the way you cut his hair, and you're fast at it too.  I love the way you cut his hair too.  Thanks.Well, I'm another story.  I've had the same hair cut for far too long, and I'm a self-admitted pain in the neck because I'm not that good with hair ----- but very open to suggestions.Well, Rio Darling, YOU GAVE ME BACK MY YOUNG GIRL HAIR!  It's been about two months now and the Brazilian Blow Dry did everything you said it would.   My hair is shiny, everyone comments on the color (red hair color doesn't usually stay vibrant).  I must admit I'm not thrilled with the special shampoo and conditioner I am using, but the comb flies thru it very easily.   Rio, I love my haircut and the procedure was a breeze.I thank you for your talent, and I also thank you for being fun to work with.  What I mean is that there's a big age difference between us, but sitting in your chair and getting work done is a pleasure because not only are you talented, but you're very very nice too.Studio Fifty Fifty is a lovely place, and Rio Darling is our star.   Thank you for both of us, Rio.  We are both very happy with your work.DD"
7/28/16,0.249404762,Positive,0,5.0 star rating,"I am not big on hair salons but this time it was an emergency.  After many many moons of coloring my hair black on top of black on top of bleach and manic panic, it was time for a hair professional.  It was summer and I was tired of looking like winter all year long.  So I called one day out desperation and I got Erin.  She didn't give me a lot of mumbo jumbo and she told me what would have to be done and it didn't sound pretty, easy or cheap.  But she is so good at what she does that, the critical hair emergency was now just a simple step in the right direction.  I was comfortable with her and thought the shock of the lightness kind of threw me off and I wasn't sure how I felt about it, she said if I didn't like it, I could come back and she would change it.  But I gave it two weeks and I really ended up liking it and so did everyone else.  I am glad I went and I see her again today."
6/16/16,0.256944444,Positive,0,5.0 star rating,Super Classy. Friendly and professional. Erin was so great and made me feel pretty again. This was my first visit and I'll definitely be back. The prices are reasonable and the product knowledge is astounding. Other salons have a snooty click vibe but this place was very welcoming.
6/21/16,0.441666667,Positive,0,5.0 star rating,"Katie Brunner is amazing! She is a master at getting whatever color I want. She's fun to chat with, professional, and her color and cut skills are phenomenal. I love the vibe at Studio Fifty Fifty and love Katie's work."
10/9/15,0.173333333,Positive,0,5.0 star rating,I got a groupon for Colleen Mcguire I asked for a inch and a half off..she cut way more off...I told her it looks really short she said nope i cut a inch and a half I paid a lot of money for my balayage at another salon and now it's all cut off so yeah...sucks don't go cheap...even when it comes to a hair cut  I know it looks good but this is not what I asked for....
10/10/15,0.478125,Positive,0,5.0 star rating,Good experience with the haircut over here. Good service friendly cool place. Ally she's awesome girl she's give me a lot of good advice about my hairs. Definitely come back to see ally
3/8/17,0.75,Positive,0,5.0 star rating,Josh is the most amazing hairstylist of all time! Been seeing him for four years and will never go anywhere else!!!
2/28/17,0.261309524,Positive,0,5.0 star rating,"I came here last minute for a trim and took the first available stylist. I got Sydney and I couldn't be happier. It's so hard to find someone that can actually cut bangs and she gave me exactly what I was looking for. The head massage during the shampoo was amazing! This place is so cute and they serve beer and wine. They even have cookies and lemonade at the front desk. All the girls are so pretty and from what I saw they all did a really good job. I would definitely come back and get Sydney again, she is so cute and sweet."
7/27/16,0.2225,Positive,0,4.5 star rating,"Ashley Sue is amazing! I came in for a haircut and color and all I knew was - my hair is a mess and I desperately need a makeover. I couldn't quite explain what I was looking for but Ashley just got it! She really listened and asked questions and made me feel like we have been friends for years and she knows all about my hair - what is good for it, how to style it, what to do or not to do. I am so happy I found Ashley and definitely coming back soon! Thank you SO MUCH Ashley :)"
3/8/17,-0.15,Negative,1,1.0 star rating,I called to make an appointment and a girl named Kirsten answered. She was so rude and it took me by surprise.  I actually didn't go through with making an appointment because I was turned off.
5/6/15,0.143772894,Positive,0,5.0 star rating,This is well overdue. I am defiantly not one to take the time and leave a review why ? Because I am lazy and forget. Sarah Mulqueen has been doing my hair for around two years now maybe even longer. I have never gone to someone for so long because I like to think I can do it myself. She is freaking amazing!!! I have gone from black to red to purple to dark brown to ombre. I seriously change my mind like crazy and she is right there along with me helping me do it the healthy way. I continue to visit her every two months. I will never go anywhere else. She is very personable and easy to talk to. It is always a good time getting my hair done.  YOU ROCK SARAH MULQUEEN!!- Christina
5/18/15,0.360085227,Positive,0,5.0 star rating,"So this was my very first time getting my hair done at Studio Fifty Fifty and my NEW hairstylist Erin S. did such an AMAZING job. I was so over the Ombre look I had and wanted highlights since summer is around the corner. Let me just say WOW, couldnt have been more impressed. Not only did she do a wonderful job on my hair, she also has the most fun and amazing personality, made the whole experience that much better. Definitely going back!"
5/28/16,-0.208333333,Negative,1,2.0 star rating,"My initial manicure seemed rushed and the wrong color was put on as well as the nail artist Annie seemed to have an attitude.  When a nail broke I went to get it fixed, she did a terrible job fixing it. My nail came out sloppy and uneven, she acted like she wanted to get me out of there as quick as possible as well as she seemed annoyed by my presence.  I used to like the salon as I got my hair done once there but I will never be going back, I felt like I was unwanted."
10/23/15,0.660416667,Positive,0,4.0 star rating,I LOVE studio Fifty Fifty!! I have been seeing Amanda Langlais for over two years now and she has transformed my very thinned raggedy Ann hair into beautiful luscious locks!! #kevinMurphy #plumping #loveyourself
7/6/16,0.516666667,Positive,0,5.0 star rating,"Amanda is the best hair stylist ever, she has been coloring and cutting my hair for years and I would never trust anyone else with it. Annie does my nails and she is the best!! Love the staff and environment and the talented peeps that work here. :)"
2/5/15,0.274232804,Positive,0,5.0 star rating,"Colleen is fantastic!!I bought a Groupon for a cut and highlights with Colleen at Studio Fifty Fifty. The days leading up to the appointment I was looking at a lot of pictures trying to figure out what I want to do with my hair. I had been growing out my natural color over the last few years so I was hesitant to make a big change. I knew I didn't want to go back to the traditional highlights.When I arrived I was greeted by Colleen and she took some time to review all my ideas. We figured out a highlight-turned-into-ombre idea, completely customized to my wishes. Colleen has a talent for listening to your ideas and translating them into an actual look. Even better, she accepted my initial Groupon so it didn't have to go to waste and was able to charge a small addition. (Very very reasonable by the way!!)My hair turned out great, the blending is absolutely perfect and Colleen gave it a nice fresh cut. Colleen also recommended toning it to make sure it is not to yellow/ bright. I looked at the mirror and liked the look so I asked if I could try it for a few days since I generally like the warmer tones. The next day however, when I was in actual daylight, I realized Colleen was completely right. It did look a bit yellow-ey. So I called her back to see if she could tone it after all. Awesome as she is, she figured out an appointment that works with my busy work schedule and invited me back.This has been the best cut, color and customer service experience I've had in a while. I highly recommend Studio Fifty Fifty, which is gorgeous, clean and modern. But more importantly I recommend making an appointment with Colleen."
12/19/14,0.344318182,Positive,0,5.0 star rating,"BROOKE BOURNAZOS IS A HAIR GODDESS, she is my GO TO GIRL. She has a huge amount of incredible talent. Every time I see her I end up leaving in awe of my new hair! She works with what I want and magically she makes it happen down to every last detail, not to mention she is the sweetest, loveliest, most down to earth hairdresser I've ever had the pleasure to work with. She's a true hair genius who always leaves me incredibly impressed. After 1 awesome year of having my hair done by Brooke, I seriously still get compliments EVERY time I wear it down.  Her color isn't even of this world anymore, it's OUT OF THIS UNIVERSE IT'S SO AMAZING!I will literally fly across the globe to get my hair done by Brooke."
7/2/16,0.503125,Positive,0,5.0 star rating,"Kean was amazing! He listened to the concerns I had. After asking him a couple of questions and listening to his responses, I decided to place my trust in him and my hair in his hands. And he did not disappoint. Did not go for a major change but loved what he did. Glad to have found a hairstylist I can go on my hair adventure with."
12/30/16,0.463425926,Positive,0,5.0 star rating,"Rio did a absolutely fabulous job! I asked for white highlights and got exactly that! After moving to SoCal and being worried about finding a good hairdresser, my prayers have been answered! The salon's vibe is comfortable and fun! All the women and men were super friendly as well. Great place! Thank you Rio!!!"
1/12/15,0.399583333,Positive,0,5.0 star rating,Loved Ashley Sue! She was attentive and great with my cut and dye. I highly recommend her. Dyed my hair dark brown with a purple tone. So pretty!
12/4/15,0.321428571,Positive,0,2.0 star rating,"I have gone to Sarah Mulqueen and Katie Brunner and I did not like my experiences with either of them. I normally have gone to a hairstylist and use them for years/ a decade until I move or they move. I felt like these two ladies just didn't seem to care. The person at the front also seems judgmental. I liked Sarah more than Katie because my hair was cut better by Sarah. I was talking to Katie and a man started talking to her and she just started talking to him instead of me when I was mid-sentence and she is the one who asked me a question and I was speaking to respond to that. I felt like it was rude, my hair didn't look great, and I would not go back. I tried..."
12/24/15,0.404166667,Positive,0,5.0 star rating,"First off, the decor in the salon is amazing! Always a good atmosphere an vibe every time I've been in there. Everyone's always been super friendly and helpful. I've known Ashlee forever an have had her do my hair several times ready , saw her last week an once again I leave looking an feeling amazing. Definitely worth trying her out if you haven't, she's a rad girl with an amazing personality, style an heart!!"
7/13/16,0.3625,Positive,0,5.0 star rating,"Was searching for the goddess of Blonde hair and have truly found her. Sarah M is fantastic! She has stripped the gold out of my hair and turned it into a healthy, sexy (platinum) blonde.  Sarah takes time to examine your hair and has magical talents. Also does fabulous cuts too :)"
5/19/15,0.190796703,Positive,0,5.0 star rating,"I have never visited this salon before & decided last minute to book an appt with Sarah Tevis on Valentine's Day for a wedding. I was so pleasantly surprised! She did a absolutely amazing job! The hair looked loose & soft, yet it held well even after a full night of dancing! I will definitely be back!!  Thank you Sarah!"
6/16/16,0.358329082,Positive,0,4.5 star rating,"I was referred to this salon by a friend & I have never been more excited about getting my hair done. I have extremely damaged and dry blonde hair that I was really scared to dye it. Right off the bat Silvanna recognized that she had to do a treat my hair with care. I came in wanting to do highlights but she told me that it would be too dramatic for what I wanted and more harmful to my hair, and she even recommended something cheaper and more healthy for my hair (is this real life?!)I haven't been this happy with my hair in years. The color is perfect, and it feels softer than ever. Silvanna was not only great with my hair, but also fun to talk to and made me really comfortable. I couldn't be more happy with the results I got today. Also at the end she recommended amazing products for me without being pushy at all, and styled my hair exactly how I wanted. Definitely coming back and would highly recommend Silvanna. *side note: the salon is beautiful and full of smiling stylists ! Loved it in there"
7/17/16,0.255555556,Positive,0,4.5 star rating,"I love my hair!My standing appointment with another stylist (not at this salon)was cancelled but I had several events coming up and knew I could not wait.  I was fortunate enough to get an appointment with Dedra.  I cannot say enough about the salon, my hair, Dedra, and my experience.  This really is a wonderful salon with wonderful people.  The only thing is I may need to have an awkward conversation with my stylist that I was using."
11/7/14,0.117777778,Positive,0,5.0 star rating,"Always make the drive from Vegas to Cali to get my hair done by Erin. She was able to turn my dark hair (almost black) to a natural beach blonde within only a few sessions. Call me crazy, but it's DEFINITELY  worth the 4 hour drive to get my hair done by her. I'm very sensitive when it comes to anyone touching my hair, but I have 100% trust that I will always leave the salon happy!"
7/13/15,0.392400847,Positive,0,5.0 star rating,First time at studio fifty fifty.. And I freaking loved it! I'm so happy with my new hairstylist she is the Bomb! I recommend seeing Silvia she is so good at what she does. I showed her a picture of how I wanted my hair and she did it exactly how the picture was!! And not only that her and I clicked.. she is very nice and sweet and real down to earth. And that's what I was looking for in a hairstylist.. She made me feel comfortable!! Thanks again Silvia!  I'll be coming back to see u again! I love love love my new hair!!
6/12/15,0.274621212,Positive,0,5.0 star rating,I loved this place! Such a fun atmosphere. Tons of regulars saying hi to all of the stylists. Everyone was fun and friendly. It was my first time having my hair dyed professionally. It was a long process but worth it. Mellisa was soo fun! I'm going to continue seeing her to keep up with my fun new hair!
4/8/13,0.431921102,Positive,0,5.0 star rating,"Amazing service. Beautiful set up. So me and my girlfriend came to studio fifty fifty to get high lights and they greeted us very nicely upon arrival. Sat me down and my hair stylist was named Nathaniel. He was awesome. Got peekaboos and a trim with him. He knew what to do and did it right :)when I came home, I realized I wanted my highlights to be more visible, so I gave studio fifty fifty a call to hopefully have a rescheduled appointment with Nathaniel so he can fix my hair, not like there was anything wrong at all, just that i wanted it to be the high lights to be more visible. and he was SO NICE!! HE AGREED TO FIX MY HAIR FOR FREEE.. AND ON TOP OF THAT HE CURLED MY HAIR AFTERWARDS because I was going to VEGAS that same day. He was so nice, and i absolutely love my hair now. everyone gives me compliments for it. :') TRUST THIS PLACE!"
10/23/15,0.107339015,Positive,0,5.0 star rating,"Ashlee Sue is amazing! After going from brunette and blonde countless times over the years, having pregnancy cause my blonde go completely gold and not having a stylist who knew how to help I was a wreck and completely hating my hair. In came Ashlee to save the day! She knew exactly what I wanted and how to help me get the color I had so desperately missed. My color has never looked better and never lasted this long. If you are a blonde and live nearby then you owe it to your hair to pay Ashlee a visit!!"
5/20/15,0.235833333,Positive,0,4.0 star rating,ERIN is the best stylist here! She's super fun & friendly. I have really fine hair & need a short layered hair cut for volume. She spends the time to know what exactly you're looking for. I asked for a bob. Short in back/long in front w/ long side swept bangs. It turned out exactly how I wanted it! She spent the time to make sure the edges were razor straight in the back as well.Ask for ERIN!! I definitely recommend.
10/13/14,0.183652597,Positive,0,5.0 star rating,"First of all, this salon is huge and absolutely beautiful. Super clean, and adorable with the Halloween decorations they've put up. :)I came here after my current stylist had repeatedly disappointed me in the color department. And I mean for like, a year. Every time I had my color done it was nothing like what I had asked for, so I branched out and took a chance on this place since it had such good reviews.I made an appointment with Katie Brunner, and not only did she get the color right the first time I showed her what I wanted, she also had a lot of good care tips for my hair including what shampoos and conditioner I could use to help the color last longer.I'm pretty awkward and shy meeting new people, and Katie made me feel perfectly comfortable. She was super sweet and easy to talk to. I found having a conversation with her came easily, where as in the past I would just sit in silence as my hair was done. I will definitely be back and I'd recommend her to anyone who wants their results to look like what they requested. ;)"
12/22/15,0.433333333,Positive,0,5.0 star rating,Katie Brunner is the best stylist! She always gets me in and out in a timely manner and completely entertains me with her bubbly and up beat personality.  I highly suggest Katie for all your hair needs!
12/22/15,0.517333333,Positive,0,5.0 star rating,"Katie Brunner at Studio 50/50 has been my hair stylist for a year. I am very happy that I found her and my half hour drive for my appointments is worth it! She is very good with everything from color, cut and styling. My 20 year old daughter gets her hair cut from her too and loves her!  Katie is younger but I've noticed her clients range from all ages and they all leave looking great!! I also like that this salon calls the day before to confirm my appointment. The decor is very nice and relaxing with beautiful fresh flower arrangements. There's always appetizers or snacks out. It's an inviting atmosphere."
12/2/15,0.583333333,Positive,0,5.0 star rating,I went here on recommendation from a friend. I wanted to get my hair colored purple and the receptionist recommended Erin. She was amazing! She asked me to send her pictures of the color I wanted and she matched exactly what I wanted. I would recommend her to anyone who is looking to dye their hair. She is amazing with color!
7/21/14,0.181539683,Positive,0,1.0 star rating,"This review is for Erin,She is cool, nice, funny and down to earth, but when I asked her for my first ombré ever, this is what she gave me (hers work is the picture on the left, and the right picture was corrected by Toby from Hair 2001). Erin gave me this ""ombré"" and in the salon, it looked nice and whatnot but when we went outside to take the picture of my hair,  it was this orange color with very brassy tones. At first I thought it was the camera phone that made it this way so I just accepted it but when I went home to show my friends they actually said it looks exactly like how it does in the picture, in person. So there it is, I spent 150$ for a poorly done ombré, and after lightening my hair, my ends were falling off and breaking (due to prior hair coloring and lightening) and she offered to give me a hair cut but I said no thanks because it was $50 or so, and so she said she'll give it to me for free, just make sure to give her a big tip lol, I thought that was funny and very bold of her. Anyway, that was my experience. I would not come back to Erin."
12/10/15,0.442592593,Positive,0,5.0 star rating,"My hair was super long after having my baby and I just happen to walk in to this place by mistake, fortunately I was greeted by Rio who did an awesome job on my hair. On top of the great cut she gave me she was very nice and welcoming. She even gave me a mommy massage-which I needed!! I am definitely coming back!"
8/29/15,0.370138889,Positive,0,5.0 star rating,Starting going here about four months ago and every time I go I'm more and more impressed by Erin each time she surprises me with all of her talent. She changed my black hair to blonde then blonde to purple. She is super friendly. If you want a great color and cut she is your girl. She also cuts my step dad hair too. Love her she's amazing
11/4/14,0.40224359,Positive,0,5.0 star rating,"I made an appointment here after a recommendation from a friend and am so happy I found Katie! She was so knowledgable and cut my hair exactly how I wanted plus styled it all purdy so I walked out feeling amazing!! Katie was so friendly and easy to talk to, I am definitely coming back.The salon doesn't look like much from the outside but it's super nice and surprisingly big. Everything seems well organized and there's a nice energetic atmosphere."
11/21/15,0.283333333,Positive,0,4.0 star rating,"My first visit and week early on top of that, Erin didn't hesitate to cut my hair.  She's knowledgeable, enthusiastic and knows what she's doing.  Thx Erin.  I'll be back ;)"
11/22/14,0.441666667,Positive,0,4.0 star rating,"Love, love LOVE this place! have rather stubborn hair and i've been looking for a place that knows how to work with hair and this is the best! Went for a deep conditioning treatment a few weeks ago by Eddie and he did SUCH an amazing job- not only did he help me find the perfect shampoo and conditioner for my hair but it was so reasonable! Had to get my keratin treatment done and didn't even hesitate go to back to him,,, and my hair looks so beautiful- been getting so many compliments its amazingDefinitely the place to go... and Eddie is the best!!!"
6/7/14,-0.205753968,Negative,1,1.0 star rating,Bad experience and horrible customer service through Sarah Mulqueen! Do not go to her! Image to the left was what was requested. The result was the image to the right. Not even close what I asked for and when I requested for her to fix it she still charged me regular price for the damage she did. I now have major breakage and stuck with this horrible cut and color until my hair is healthy enough to go through another dye. AVOID SARAH MULQUEEN!!
3/18/15,0.3325,Positive,0,4.5 star rating,"Katie Brunner did my hair on Tuesday and I loved it! I can't get my hair often because I'm so busy so it gets dried out and unhealthy. I told her I just want it to feel healthy again. She used this stuff called Olaplex and it made it feel amazing! My hair was so soft, smooth, and shiny and even stayed that way after I washed it!! I would ask for her to do your hair she's so friendly and nice to talk to."
1/2/15,0.46,Positive,0,4.5 star rating,"Sarah!She's amazing, the best hairstylist there is in Orange County. I've been to cheaper places and the quality and amount of time is not worth it. This place may be pricier than the average hair salons in nearby cities, however, Sarah makes your hair perfect and if you get it colored it doesn't go orange or anything since she knows the chemistry of hair! She's my go to girl and she never disappoints!"
7/7/15,0,Negative,1,5.0 star rating,"I have been going to Eddie for over 4 years now, as well as taking my son to him and our hair is always on point."
6/27/14,0.199166667,Positive,0,5.0 star rating,"Saw Sarah Mulqueen here. I had seen her work and was impressed hoping she could give me what I was looking for. Was noooooot disappointed. She spent ample time on my consultation, shaping my unkept mane, then getting my dark brown hair into an ombré effect with a nice Carmel color and BLONDE back in my hair! We didn't get my base to the color we wanted on the first attempt so did she just send me home with a ""get what you get""? NOPE! She'll be seeing me again soon to do the finishing touches without charging me. Pics soon too come and not disappointed at all. She's creative, picky about perfection in her work, a true artist with a flair for maintaining the integrity of your hair, all attributes I find important my hair stylist possesses and reasonably priced! Happy customer!"
10/22/14,0.499259259,Positive,0,5.0 star rating,"Robert is great, he does the perfect color and is great with blonds. Robert is quick and always consistent he has been doing my hair for years.Stephanie does my sons hair and he is always please, she is super sweet and very reasonably priced.Salon is clean and always festively decorated."
6/6/15,0.555555556,Positive,0,5.0 star rating,"Ashlee Sue is amazing. She is definitely the best person to ever cut/color my hair. She is so congenial and easy to talk to. Whatever your vision is she will make it happen- and she is also really great about making recommendations based on your face shape, skin tone, etc if you aren't exactly sure what you're looking for. I would def recommend her to anyone in need of some hair TLC"
12/22/15,0.218642677,Positive,0,5.0 star rating,"Took me a very long time to find a new hairstylist. My last one move salons and I prefer to support HB business. Found this gem via Yelp and read all reviews. Melissa is FABULOUS. Down to earth, easy to talk with, takes pride in her work and above all, she's insanely talented!! My search is over, will be coming here for years to come!!"
12/19/15,0.14375,Positive,0,5.0 star rating,"I got my haircut by Rio. She was friendly and personable. My haircut started with a shampoo that almost put me to sleep. Before cutting my hair Rio asked me questions about how I wanted my hair cut, and offered suggestions. The cut was great and she even cleaned up my beard for me. I will be coming back to get my haircut by Rio again."
7/15/15,0.55625,Positive,0,5.0 star rating,"Nancy Settanni has been doing my cuts, color, Brazilian blowouts and extensions for years. She's so talented and fast! I love that every experience is filled with laughter and fun. She's the best and a pro at her craft! Beautiful salon too! Yummy fresh fruity water and cookies every time"
4/10/14,0.352597403,Positive,0,5.0 star rating,"Came here for the first time yesterday. Nice, spacious facility with amenities such as water, wine and beer. Friendly staff. I went to SARAH MULQUEEN and she did a beautiful job with my ombré! I am usually very picky but she framed my face well, and picked the right tone and styled it the way I wanted. I love her work! Have seen several pictures of her other ombres and they are all beautiful and customized to each person. She is definitely my new hair stylist!"
5/27/15,0.35,Positive,0,4.0 star rating,Thank you Erin for a great Hairut for my daughter....I am a lifelong fan.
9/28/15,0.421875,Positive,0,5.0 star rating,"Went in not sure what to do. Sarah Mulqueen is absolutely amazing. I love the highlights and a touch of color my hair needed a good trim and makeover.  Thank you so much Sarah, love my hair!!"
4/12/15,0.164285714,Positive,0,2.0 star rating,"Not worth the money. Went in after much hype and haircut was mediocre at best. It had zero shape. I had to go out and pay to have my hair redone. Only perk is the wine. I really love that wow factor you feel after a day at the salon, but this was underwhelming."
4/30/14,0.471759259,Positive,0,5.0 star rating,"I am completely thrilled that my previous hairstylist didn't have an open appointment open for two weeks because it led me to Sarah Mulqueen! I just got my hair cut and colored and she is absolutely amazing! She did a perfect cut, color, and styling. I am especially in love with how she colored my hair! It's amazing! Thanks Sarah!!"
9/14/15,0.372619048,Positive,0,5.0 star rating,All the girls in my family go here ask for sara she is extremely professional . Doesn't take forever . And she knows what she is doing . I took my mom here and my girl and they were both surprised with Sara's performance! Honestly if you want to get it done right the first time ask for her.. And her prices are extremely fair I recommend every woman I know to go here!
3/9/14,0.343333333,Positive,0,5.0 star rating,"I went to fifty fifty yesterday, I saw Nathaniel Fredrick he was very nice,he asked me questions about what I wanted color ,style and how I got the red brassy color already.  I asked for highlights to decrease the red in my hair. He did an absolutely superb job of blending the colors. He styled my hair beautifully. I highly recommend him.the prices are competitive with orange county salons. Go to great-cuts if you can't afford a good stylist."
4/24/15,0.462890625,Positive,0,4.5 star rating,Katie brunner did my highlights and cut today and I absolutely LOVE IT!!! I'm extremely picky about my hair and I am so impressed with how it looks... I will definitely be back!!
4/1/15,0.336616162,Positive,0,4.5 star rating,I am new to the area and have been searching for a stylist who I could trust. The receptionist recommended Katie Brunner. She was very welcoming and made my experience awesome and easy from the beginning. She listened to what I wanted and highlighted/cut my hair exactly how I wanted. I would definitely recommend Katie Brunner.
4/19/15,0.548958333,Positive,0,5.0 star rating,"If you're looking for amazing color, Erin is your girl. I asked her to do a really subtle balyage /ombre and it came out BEAUTIFUL! The color is so rich and multidimensional, I get compliments all of the time. She is incredibly talented and is great at identifying exactly what you want before she gets started. I'm so happy to have found her!"
